chr	start	end	strand	Name	fam	cat	tsd	ltr_context	terminal_branch_length	age	lineage	ltr_len	insert_len	superfam
Bd3	29053069	29060949	-	RLC_BdisC030_Bd3_29053069	RLC_BdisC030	paired	1	three_prime_LTR-five_prime_LTR	0.001472963	0.113304846153846	Angela	1328	5299	RLC
Bd3	29085939	29086848	+	RLG_BdisC180_Bd3_29085939	RLG_BdisC180	single	0	solo_LTR	0.0299897	2.3069	Retand	907	11436	RLG
Bd3	29159971	29160968	-	RLG_BdisC011_Bd3_29159971	RLG_BdisC011	single	1	three_prime_LTR	0.04262544	3.27888	Retand	972	12160	RLG
Bd3	29173073	29181022	-	RLC_BdisC024_Bd3_29173073	RLC_BdisC024	paired	1	three_prime_LTR-five_prime_LTR	0.003645632	0.280433230769231	Angela	1355	5207	RLC
Bd3	29216843	29218185	+	RLC_BdisC026_Bd3_29216843	RLC_BdisC026	single	1	solo_LTR	0.02029502	1.56115538461538	SIRE	1345	6586	RLC
Bd3	29221433	29222346	-	RLG_BdisC266_Bd3_29221433	RLG_BdisC266	single	0	three_prime_LTR	0.04354078	3.34929076923077	Retand	915	11367	RLG
Bd3	29347378	29348196	-	RLG_BdisC009_Bd3_29347378	RLG_BdisC009	single	1	solo_LTR	0.04444587	3.41891307692308	Retand	821	11895	RLG
Bd3	29396923	29397921	-	RLG_BdisC011_Bd3_29396923	RLG_BdisC011	single	1	solo_LTR	0.04373403	3.36415615384615	Retand	972	12160	RLG
Bd3	29426284	29427610	+	RLC_BdisC026_Bd3_29426284	RLC_BdisC026	single	1	solo_LTR	0.03804836	2.92679692307692	SIRE	1345	6586	RLC
Bd3	29449679	29450532	-	RLG_BdisC014_Bd3_29449679	RLG_BdisC014	single	1	solo_LTR	0.03529724	2.71517230769231	Retand	838	11211	RLG
Bd3	29552890	29553773	-	RLG_BdisC266_Bd3_29552890	RLG_BdisC266	single	0	five_prime_LTR	0.05812241	4.47095461538462	Retand	915	11367	RLG
Bd3	29589521	29594753	+	RLC_BdisC092_Bd3_29589521	RLC_BdisC092	paired	1	five_prime_LTR-three_prime_LTR	0.02410172	1.85397846153846	Bianca	228	4798	RLC
Bd3	29665431	29666276	+	RLG_BdisC012_Bd3_29665431	RLG_BdisC266	single	0	five_prime_LTR	0.04783532	3.67964	Retand	851	11533	RLG
Bd3	29667284	29668178	-	RLG_BdisC180_Bd3_29667284	RLG_BdisC180	single	1	solo_LTR	0.07254176	5.58013538461538	Retand	907	11436	RLG
Bd3	29766787	29767701	-	RLG_BdisC180_Bd3_29766787	RLG_BdisC180	single	0	three_prime_LTR	0.03120825	2.40063461538461	Retand	907	11436	RLG
Bd3	29838649	29839503	+	RLG_BdisC014_Bd3_29838649	RLG_BdisC014	single	0	solo_LTR	0.03740507	2.87731307692308	Retand	838	11211	RLG
Bd3	29843189	29843980	+	RLG_BdisC249_Bd3_29843189	RLG_BdisC249	single	0	solo_LTR	0.03416925	2.62840384615385	Retand	915	11325	RLG
Bd3	29956268	29957075	-	RLG_BdisC061_Bd3_29956268	RLG_BdisC000	single	0	solo_LTR	0.04142464	3.18651076923077	Retand	809	12072	RLG
Bd3	29981765	29982737	+	RLG_BdisC011_Bd3_29981765	RLG_BdisC011	single	0	solo_LTR	0.04209691	3.23822384615385	Retand	972	12160	RLG
Bd3	29997014	29997910	+	RLG_BdisC180_Bd3_29997014	RLG_BdisC180	single	0	solo_LTR	0.0490868	3.77590769230769	Retand	907	11436	RLG
Bd3	30004007	30005043	+	RLG_BdisC152_B_Bd3_30004007	RLG_BdisC152_B	single	0	solo_LTR	0.01532499	1.17884538461538	CRM	1012	3260	RLG
Bd3	30006029	30007036	+	RLG_BdisC152_B_Bd3_30006029	RLG_BdisC152_B	single	0	three_prime_LTR	0.02003138	1.54087538461538	CRM	1012	3260	RLG
Bd3	30012320	30013189	+	RLG_BdisC249_Bd3_30012320	RLG_BdisC249	single	0	solo_LTR	0.03917559	3.01350692307692	Retand	915	11325	RLG
Bd3	30021433	30022164	+	RLG_BdisC180_Bd3_30021433	RLG_BdisC180	single	0	solo_LTR	0.04247332	3.26717846153846	Retand	907	11436	RLG
Bd3	30034851	30035860	-	RLG_BdisC152_B_Bd3_30034851	RLG_BdisC152_B	single	1	solo_LTR	0.01202626	0.925096923076923	CRM	1012	3260	RLG
Bd3	30055815	30069016	-	RLG_BdisC249_Bd3_30055815	RLG_BdisC249	paired	1	solo_LTR-five_prime_LTR	0.03472693	2.67130230769231	Retand	915	11325	RLG
Bd3	30079843	30080532	+	RLG_BdisC009_Bd3_30079843	RLG_BdisC009	single	0	solo_LTR	0.05119857	3.93835153846154	Retand	821	11895	RLG
Bd3	30095807	30096815	+	RLG_BdisC152_B_Bd3_30095807	RLG_BdisC152_B	single	1	solo_LTR	0.05327802	4.09830923076923	CRM	1012	3260	RLG
Bd3	30115849	30120951	-	RLG_BdisC152_B_Bd3_30115849	RLG_BdisC152_B	paired	1	three_prime_LTR-five_prime_LTR	0.01174019	0.903091538461538	CRM	1012	3260	RLG
Bd3	30135443	30136785	-	RLC_BdisC026_Bd3_30135443	RLC_BdisC026	single	1	solo_LTR	0.009021423	0.693955615384615	SIRE	1345	6586	RLC
Bd3	30142899	30143749	+	RLG_BdisC014_Bd3_30142899	RLG_BdisC014	single	0	solo_LTR	0.03146832	2.42064	Retand	838	11211	RLG
Bd3	30146168	30147002	+	RLG_BdisC014_Bd3_30146168	RLG_BdisC014	single	0	three_prime_LTR	0.03146832	2.42064	Retand	838	11211	RLG
Bd3	30151291	30162887	+	RLG_BdisC012_Bd3_30151291	RLG_BdisC266	paired	1	five_prime_LTR-three_prime_LTR	0.03344286	2.57252769230769	Retand	851	11533	RLG
Bd3	30182008	30182775	+	RLG_BdisC180_Bd3_30182008	RLG_BdisC180	single	0	three_prime_LTR	0.05910931	4.54687	Retand	907	11436	RLG
Bd3	30234827	30247444	-	RLG_BdisC014_Bd3_30234827	RLG_BdisC014	paired	1	three_prime_LTR-five_prime_LTR	0.02849806	2.19215846153846	Retand	838	11211	RLG
Bd3	30249667	30251017	-	RLC_BdisC026_Bd3_30249667	RLC_BdisC026	single	0	three_prime_LTR	0.04669504	3.59192615384615	SIRE	1345	6586	RLC
Bd3	30313390	30314741	+	RLC_BdisC024_Bd3_30313390	RLC_BdisC024	single	1	solo_LTR	0.01973634	1.51818	Angela	1355	5207	RLC
Bd3	30332778	30333656	+	RLG_BdisC180_Bd3_30332778	RLG_BdisC180	single	0	solo_LTR	0.03784138	2.91087538461538	Retand	907	11436	RLG
Bd3	30367713	30368581	+	RLG_BdisC249_Bd3_30367713	RLG_BdisC249	single	1	NA	0.03547219	2.72863	Retand	915	11325	RLG
Bd3	30370093	30371048	+	RLG_BdisC102_Bd3_30370093	RLG_BdisC039	single	1	solo_LTR	0.005164233	0.397248692307692	CRM	956	6420	RLG
Bd3	30395047	30396372	-	RLC_BdisC030_Bd3_30395047	RLC_BdisC030	single	1	solo_LTR	0.005945644	0.457357230769231	Angela	1328	5299	RLC
Bd3	30589031	30589836	-	RLG_BdisC000_Bd3_30589031	RLG_BdisC000	single	0	five_prime_LTR	0.03717705	2.85977307692308	Retand	808	11884	RLG
Bd3	30636244	30637198	-	RLG_BdisC011_Bd3_30636244	RLG_BdisC011	single	0	three_prime_LTR	0.03561341	2.73949307692308	Retand	972	12160	RLG
Bd3	30653739	30654559	+	RLG_BdisC011_Bd3_30653739	RLG_BdisC011	single	0	three_prime_LTR	0.02571375	1.97798076923077	Retand	972	12160	RLG
Bd3	30661358	30662295	-	RLG_BdisC011_Bd3_30661358	RLG_BdisC011	single	0	solo_LTR	0.03561341	2.73949307692308	Retand	972	12160	RLG
Bd3	30664866	30665645	+	RLG_BdisC000_Bd3_30664866	RLG_BdisC000	single	0	solo_LTR	0.0507525	3.90403846153846	Retand	808	11884	RLG
Bd3	30803359	30808477	-	RLG_BdisC152_B_Bd3_30803359	RLG_BdisC152_B	paired	1	three_prime_LTR-five_prime_LTR	0.02414872	1.85759384615385	CRM	1012	3260	RLG
Bd3	30880648	30881526	-	RLG_BdisC180_Bd3_30880648	RLG_BdisC180	single	1	solo_LTR	0.03349248	2.57634461538461	Retand	907	11436	RLG
Bd3	30912806	30924070	+	RLG_BdisC180_Bd3_30912806	RLG_BdisC180	paired	0	five_prime_LTR-three_prime_LTR	0.02866969	2.20536076923077	Retand	907	11436	RLG
Bd3	30935202	30936039	-	RLG_BdisC014_Bd3_30935202	RLG_BdisC014	single	0	three_prime_LTR	0.06545769	5.03520692307692	Retand	838	11211	RLG
Bd3	30938443	30951229	-	RLG_BdisC180_Bd3_30938443	RLG_BdisC180	paired	0	solo_LTR-solo_LTR	NA	NA	Retand	907	11436	RLG
Bd3	30964115	30965428	-	RLC_BdisC209_Bd3_30964115	RLC_BdisC030	single	0	solo_LTR	0.01474156	1.13396615384615	Angela	1318	5304	RLC
Bd3	30973890	30974678	-	RLG_BdisC249_Bd3_30973890	RLG_BdisC249	single	0	solo_LTR	0.02335841	1.79680076923077	Retand	915	11325	RLG
Bd3	31057068	31058110	-	RLG_BdisC152_B_Bd3_31057068	RLG_BdisC152_B	single	0	solo_LTR	0.03289552	2.53042461538461	CRM	1012	3260	RLG
Bd3	31108360	31109401	-	RLG_BdisC152_B_Bd3_31108360	RLG_BdisC152_B	single	1	solo_LTR	0.001766878	0.135913692307692	CRM	1012	3260	RLG
Bd3	31132780	31145782	+	RLG_BdisC014_Bd3_31132780	RLG_BdisC014	paired	1	five_prime_LTR-three_prime_LTR	0.04475583	3.44275615384615	Retand	838	11211	RLG
Bd3	31149980	31150733	+	RLG_BdisC249_Bd3_31149980	RLG_BdisC249	single	0	solo_LTR	0.03480173	2.67705615384615	Retand	915	11325	RLG
Bd3	31178169	31179083	-	RLG_BdisC266_Bd3_31178169	RLG_BdisC266	single	0	three_prime_LTR	0.02760058	2.12312153846154	Retand	915	11367	RLG
Bd3	31190387	31191206	-	RLG_BdisC012_Bd3_31190387	RLG_BdisC266	single	0	five_prime_LTR	0.04772313	3.67101	Retand	851	11533	RLG
Bd3	31247869	31248715	-	RLG_BdisC012_Bd3_31247869	RLG_BdisC266	single	1	solo_LTR	0.04106473	3.15882538461538	Retand	851	11533	RLG
Bd3	31301346	31314994	-	RLG_BdisC000_Bd3_31301346	RLG_BdisC000	paired	1	three_prime_LTR-five_prime_LTR	0.02735517	2.10424384615385	Retand	808	11884	RLG
Bd3	31389059	31389889	+	RLG_BdisC012_Bd3_31389059	RLG_BdisC266	single	0	five_prime_LTR	0.02574591	1.98045461538462	Retand	851	11533	RLG
Bd3	31398280	31411880	+	RLG_BdisC011_Bd3_31398280	RLG_BdisC011	paired	1	five_prime_LTR-three_prime_LTR	0.01819611	1.39970076923077	Retand	972	12160	RLG
Bd3	31415020	31415831	+	RLG_BdisC012_Bd3_31415020	RLG_BdisC266	single	0	three_prime_LTR	0.02574591	1.98045461538462	Retand	851	11533	RLG
Bd3	31510950	31511759	+	RLG_BdisC061_Bd3_31510950	RLG_BdisC000	single	0	solo_LTR	0.08903178	6.84859846153846	Retand	809	12072	RLG
Bd3	31539192	31540018	-	RLG_BdisC009_Bd3_31539192	RLG_BdisC009	single	1	solo_LTR	0.04210174	3.23859538461538	Retand	821	11895	RLG
Bd3	31593647	31599024	+	RLC_BdisC053_Bd3_31593647	RLC_BdisC053	paired	1	five_prime_LTR-three_prime_LTR	0.004360969	0.335459153846154	Ivana	409	4532	RLC
Bd3	31612145	31613133	+	RLG_BdisC152_B_Bd3_31612145	RLG_BdisC152_B	single	0	solo_LTR	0.02120847	1.63142076923077	CRM	1012	3260	RLG
Bd3	31706286	31707611	-	RLC_BdisC030_Bd3_31706286	RLC_BdisC030	single	1	solo_LTR	0.009063282	0.697175538461538	Angela	1328	5299	RLC
Bd3	31839093	31839318	+	RLC_BdisC092_Bd3_31839093	RLC_BdisC092	single	0	solo_LTR	0.02410172	1.85397846153846	Bianca	228	4798	RLC
Bd3	31840553	31840779	+	RLC_BdisC092_Bd3_31840553	RLC_BdisC092	single	0	three_prime_LTR	0.02755583	2.11967923076923	Bianca	228	4798	RLC
Bd3	31874529	31876214	+	RLC_BdisC022_Bd3_31874529	RLC_BdisC022	single	1	solo_LTR	0.005735201	0.441169307692308	Angela	1712	5252	RLC
Bd3	31879166	31879974	+	RLG_BdisC000_Bd3_31879166	RLG_BdisC000	single	0	three_prime_LTR	0.03471929	2.67071461538461	Retand	808	11884	RLG
Bd3	31894781	31902744	-	RLC_BdisC024_Bd3_31894781	RLC_BdisC024	paired	1	three_prime_LTR-five_prime_LTR	0.01802486	1.38652769230769	Angela	1355	5207	RLC
Bd3	31929791	31930784	-	RLG_BdisC011_Bd3_31929791	RLG_BdisC011	single	0	five_prime_LTR	0.02649873	2.03836384615385	Retand	972	12160	RLG
Bd3	32001156	32002035	-	RLG_BdisC014_Bd3_32001156	RLG_BdisC014	single	0	solo_LTR	0.05451855	4.19373461538462	Retand	838	11211	RLG
Bd3	32079411	32080210	+	RLG_BdisC061_Bd3_32079411	RLG_BdisC000	single	0	five_prime_LTR	0.03119138	2.39933692307692	Retand	809	12072	RLG
Bd3	32088577	32089457	-	RLG_BdisC180_Bd3_32088577	RLG_BdisC180	single	0	three_prime_LTR	0.05567965	4.28305	Retand	907	11436	RLG
Bd3	32104412	32105058	+	RLG_BdisC061_Bd3_32104412	RLG_BdisC000	single	0	three_prime_LTR	0.03119138	2.39933692307692	Retand	809	12072	RLG
Bd3	32109546	32110545	-	RLG_BdisC011_Bd3_32109546	RLG_BdisC011	single	0	solo_LTR	0.05949438	4.57649076923077	Retand	972	12160	RLG
Bd3	32142636	32143960	+	RLC_BdisC024_Bd3_32142636	RLC_BdisC024	single	1	solo_LTR	0.02857695	2.19822692307692	Angela	1355	5207	RLC
Bd3	32146557	32147291	+	RLG_BdisC009_Bd3_32146557	RLG_BdisC009	single	0	five_prime_LTR	0.04601919	3.53993769230769	Retand	821	11895	RLG
Bd3	32223647	32224490	-	RLG_BdisC014_Bd3_32223647	RLG_BdisC014	single	0	three_prime_LTR	0.03379899	2.59992230769231	Retand	838	11211	RLG
Bd3	32250687	32251427	-	RLG_BdisC014_Bd3_32250687	RLG_BdisC014	single	0	solo_LTR	0.03379899	2.59992230769231	Retand	838	11211	RLG
Bd3	32255961	32256807	-	RLG_BdisC012_Bd3_32255961	RLG_BdisC266	single	0	five_prime_LTR	0.0666763	5.12894615384615	Retand	851	11533	RLG
Bd3	32289278	32290973	-	RLC_BdisC022_Bd3_32289278	RLC_BdisC022	single	1	solo_LTR	0.003096923	0.238224846153846	Angela	1712	5252	RLC
Bd3	32477009	32490573	+	RLG_BdisC061_Bd3_32477009	RLG_BdisC000	paired	1	five_prime_LTR-three_prime_LTR	0.02537806	1.95215846153846	Retand	809	12072	RLG
Bd3	32512932	32513759	-	RLG_BdisC009_Bd3_32512932	RLG_BdisC009	single	0	five_prime_LTR	0.04092843	3.14834076923077	Retand	821	11895	RLG
Bd3	32564600	32572118	-	RLC_BdisC030_Bd3_32564600	RLC_BdisC030	paired	1	three_prime_LTR-five_prime_LTR	0.0005817737	0.044751823076923	Angela	1328	5299	RLC
Bd3	32707939	32708758	-	RLG_BdisC009_Bd3_32707939	RLG_BdisC009	single	1	solo_LTR	0.04014073	3.08774846153846	Retand	821	11895	RLG
Bd3	32717754	32719080	+	RLC_BdisC030_Bd3_32717754	RLC_BdisC030	single	1	solo_LTR	0.004476512	0.344347076923077	Angela	1328	5299	RLC
Bd3	32753949	32754821	+	RLG_BdisC180_Bd3_32753949	RLG_BdisC180	single	1	solo_LTR	0.04324841	3.32680076923077	Retand	907	11436	RLG
Bd3	32755955	32756643	-	RLG_BdisC061_Bd3_32755955	RLG_BdisC000	single	0	solo_LTR	0.02444498	1.88038307692308	Retand	809	12072	RLG
Bd3	32761971	32762852	-	RLG_BdisC180_Bd3_32761971	RLG_BdisC180	single	0	solo_LTR	0.03380208	2.60016	Retand	907	11436	RLG
Bd3	32763090	32763898	-	RLG_BdisC061_Bd3_32763090	RLG_BdisC000	single	1	three_prime_LTR	0.02444498	1.88038307692308	Retand	809	12072	RLG
Bd3	32768266	32769098	-	RLG_BdisC014_Bd3_32768266	RLG_BdisC014	single	0	solo_LTR	0.03766949	2.89765307692308	Retand	838	11211	RLG
Bd3	32782708	32783591	+	RLG_BdisC180_Bd3_32782708	RLG_BdisC180	single	0	solo_LTR	0.1301196	10.0092	Retand	907	11436	RLG
Bd3	32811217	32812040	-	RLG_BdisC180_Bd3_32811217	RLG_BdisC180	single	0	solo_LTR	0.04043076	3.11005846153846	Retand	907	11436	RLG
Bd3	32913207	32914070	-	RLG_BdisC180_Bd3_32913207	RLG_BdisC180	single	0	solo_LTR	0.0494187	3.80143846153846	Retand	907	11436	RLG
Bd3	32928962	32929813	+	RLG_BdisC014_Bd3_32928962	RLG_BdisC014	single	0	five_prime_LTR	0.03539371	2.72259307692308	Retand	838	11211	RLG
Bd3	32931997	32932987	-	RLG_BdisC011_Bd3_32931997	RLG_BdisC011	single	0	three_prime_LTR	0.04081022	3.13924769230769	Retand	972	12160	RLG
Bd3	32960520	32961483	-	RLG_BdisC011_Bd3_32960520	RLG_BdisC011	single	0	solo_LTR	0.03708399	2.85261461538462	Retand	972	12160	RLG
Bd3	32976340	32977178	+	RLG_BdisC014_Bd3_32976340	RLG_BdisC014	single	0	three_prime_LTR	0.02884625	2.21894230769231	Retand	838	11211	RLG
Bd3	33042494	33043280	-	RLG_BdisC014_Bd3_33042494	RLG_BdisC014	single	0	three_prime_LTR	0.02389045	1.83772692307692	Retand	838	11211	RLG
Bd3	33047515	33048389	+	RLG_BdisC249_Bd3_33047515	RLG_BdisC249	single	0	solo_LTR	0.03526333	2.71256384615385	Retand	915	11325	RLG
Bd3	33048805	33049672	+	RLG_BdisC249_Bd3_33048805	RLG_BdisC249	single	0	solo_LTR	0.05071843	3.90141769230769	Retand	915	11325	RLG
Bd3	33071554	33072901	-	RLC_BdisC024_Bd3_33071554	RLC_BdisC024	single	0	three_prime_LTR	0.01794096	1.38007384615385	Angela	1355	5207	RLC
Bd3	33077620	33078520	-	RLG_BdisC011_Bd3_33077620	RLG_BdisC011	single	0	solo_LTR	0.04081022	3.13924769230769	Retand	972	12160	RLG
Bd3	33113884	33115236	+	RLC_BdisC024_Bd3_33113884	RLC_BdisC024	single	1	solo_LTR	0.01745667	1.34282076923077	Angela	1355	5207	RLC
Bd3	33147825	33148729	+	RLG_BdisC180_Bd3_33147825	RLG_BdisC180	single	0	solo_LTR	0.03834008	2.94923692307692	Retand	907	11436	RLG
Bd3	33225836	33226743	-	RLG_BdisC180_Bd3_33225836	RLG_BdisC180	single	0	solo_LTR	0.06409661	4.93050846153846	Retand	907	11436	RLG
Bd3	33228948	33229825	+	RLG_BdisC180_Bd3_33228948	RLG_BdisC180	single	0	solo_LTR	0.05172229	3.97863769230769	Retand	907	11436	RLG
Bd3	33302372	33303263	+	RLG_BdisC180_Bd3_33302372	RLG_BdisC180	single	0	solo_LTR	0.04606607	3.54354384615385	Retand	907	11436	RLG
Bd3	33380739	33381549	+	RLG_BdisC249_Bd3_33380739	RLG_BdisC249	single	0	five_prime_LTR	0.02667347	2.05180538461538	Retand	915	11325	RLG
Bd3	33428668	33429996	+	RLC_BdisC030_Bd3_33428668	RLC_BdisC030	single	0	five_prime_LTR	0.009695034	0.745771846153846	Angela	1328	5299	RLC
Bd3	33444650	33445638	+	RLG_BdisC011_Bd3_33444650	RLG_BdisC011	single	0	three_prime_LTR	0.02438326	1.87563538461538	Retand	972	12160	RLG
Bd3	33515198	33516038	+	RLG_BdisC014_Bd3_33515198	RLG_BdisC014	single	0	three_prime_LTR	0.0452254	3.47887692307692	Retand	838	11211	RLG
Bd3	33528744	33529655	-	RLG_BdisC266_Bd3_33528744	RLG_BdisC266	single	1	solo_LTR	0.05851946	4.50149692307692	Retand	915	11367	RLG
Bd3	33529711	33530579	-	RLG_BdisC249_Bd3_33529711	RLG_BdisC249	single	0	solo_LTR	0.03917559	3.01350692307692	Retand	915	11325	RLG
Bd3	33535471	33536336	-	RLG_BdisC249_Bd3_33535471	RLG_BdisC249	single	1	five_prime_LTR	0.03917559	3.01350692307692	Retand	915	11325	RLG
Bd3	33590388	33591298	+	RLG_BdisC180_Bd3_33590388	RLG_BdisC180	single	1	solo_LTR	0.04380195	3.36938076923077	Retand	907	11436	RLG
Bd3	33610019	33610837	-	RLG_BdisC000_Bd3_33610019	RLG_BdisC000	single	0	five_prime_LTR	0.04317417	3.32109	Retand	808	11884	RLG
Bd3	33658149	33658868	+	RLG_BdisC180_Bd3_33658149	RLG_BdisC180	single	0	five_prime_LTR	0.1301196	10.0092	Retand	907	11436	RLG
Bd3	33680830	33682161	+	RLC_BdisC026_Bd3_33680830	RLC_BdisC026	single	0	five_prime_LTR	0.04705949	3.61996076923077	SIRE	1345	6586	RLC
Bd3	33720238	33721083	-	RLG_BdisC014_Bd3_33720238	RLG_BdisC014	single	1	three_prime_LTR	0.04030126	3.10009692307692	Retand	838	11211	RLG
Bd3	33744553	33745327	-	RLG_BdisC014_Bd3_33744553	RLG_BdisC014	single	0	five_prime_LTR	0.04030126	3.10009692307692	Retand	838	11211	RLG
Bd3	33745329	33747043	-	RLC_BdisC022_Bd3_33745329	RLC_BdisC022	single	1	solo_LTR	0.003147831	0.242140846153846	Angela	1712	5252	RLC
Bd3	33815351	33826508	-	RLG_BdisC014_Bd3_33815351	RLG_BdisC014	paired	1	three_prime_LTR-five_prime_LTR	0.03604127	2.77240538461538	Retand	838	11211	RLG
Bd3	33831423	33832435	-	RLG_BdisC152_B_Bd3_33831423	RLG_BdisC152_B	single	0	five_prime_LTR	0.01964207	1.51092846153846	CRM	1012	3260	RLG
Bd3	33881021	33881681	+	RLG_BdisC009_Bd3_33881021	RLG_BdisC009	single	0	solo_LTR	0.05317394	4.09030307692308	Retand	821	11895	RLG
Bd3	34032806	34033807	-	RLG_BdisC152_B_Bd3_34032806	RLG_BdisC152_B	single	0	three_prime_LTR	0.03487047	2.68234384615385	CRM	1012	3260	RLG
Bd3	34068142	34068950	+	RLG_BdisC000_Bd3_34068142	RLG_BdisC000	single	0	five_prime_LTR	0.03027505	2.32885	Retand	808	11884	RLG
Bd3	34077435	34078761	+	RLC_BdisC030_Bd3_34077435	RLC_BdisC030	single	1	solo_LTR	0.004476512	0.344347076923077	Angela	1328	5299	RLC
Bd3	34099282	34100081	+	RLG_BdisC000_Bd3_34099282	RLG_BdisC000	single	1	three_prime_LTR	0.03027505	2.32885	Retand	808	11884	RLG
Bd3	34103032	34103813	+	RLG_BdisC009_Bd3_34103032	RLG_BdisC009	single	0	five_prime_LTR	0.04166202	3.20477076923077	Retand	821	11895	RLG
Bd3	34111498	34112538	+	RLG_BdisC152_B_Bd3_34111498	RLG_BdisC152_B	single	0	solo_LTR	0.009828615	0.756047307692308	CRM	1012	3260	RLG
Bd3	34115906	34116716	+	RLG_BdisC009_Bd3_34115906	RLG_BdisC009	single	0	solo_LTR	0.04166202	3.20477076923077	Retand	821	11895	RLG
Bd3	34122761	34135564	+	RLG_BdisC000_Bd3_34122761	RLG_BdisC000	paired	0	five_prime_LTR-three_prime_LTR	0.02338488	1.79883692307692	Retand	808	11884	RLG
Bd3	34158977	34159884	+	RLG_BdisC266_Bd3_34158977	RLG_BdisC266	single	1	solo_LTR	0.07358159	5.66012230769231	Retand	915	11367	RLG
Bd3	34166757	34168446	-	RLC_BdisC022_Bd3_34166757	RLC_BdisC022	single	0	solo_LTR	0.005735201	0.441169307692308	Angela	1712	5252	RLC
Bd3	34192631	34205028	-	RLG_BdisC061_Bd3_34192631	RLG_BdisC000	paired	1	solo_LTR-five_prime_LTR	0.02736649	2.10511461538462	Retand	809	12072	RLG
Bd3	34255980	34256849	+	RLG_BdisC265_Bd3_34255980	RLG_BdisC265	single	0	solo_LTR	0.007353454	0.565650307692308	CRM	916	5934	RLG
Bd3	34256850	34258557	+	RLC_BdisC022_Bd3_34256850	RLC_BdisC022	single	1	solo_LTR	0.001082544	0.083272615384615	Angela	1712	5252	RLC
Bd3	34264550	34265461	+	RLG_BdisC265_Bd3_34264550	RLG_BdisC265	single	1	three_prime_LTR	0.007353454	0.565650307692308	CRM	916	5934	RLG
Bd3	34286824	34288148	-	RLC_BdisC030_Bd3_34286824	RLC_BdisC030	single	0	solo_LTR	0.006605535	0.508118076923077	Angela	1328	5299	RLC
Bd3	34305062	34306387	-	RLC_BdisC030_Bd3_34305062	RLC_BdisC030	single	0	three_prime_LTR	0.01108308	0.852544615384615	Angela	1328	5299	RLC
Bd3	34311536	34312797	-	RLC_BdisC209_Bd3_34311536	RLC_BdisC030	single	0	five_prime_LTR	0.01030501	0.792693076923077	Angela	1318	5304	RLC
Bd3	34317220	34318038	-	RLG_BdisC009_Bd3_34317220	RLG_BdisC009	single	0	five_prime_LTR	0.04180034	3.21541076923077	Retand	821	11895	RLG
Bd3	34329584	34330448	+	RLG_BdisC249_Bd3_34329584	RLG_BdisC249	single	0	three_prime_LTR	0.04126519	3.17424538461538	Retand	915	11325	RLG
Bd3	34335311	34344297	-	RLC_BdisC026_Bd3_34335311	RLC_BdisC026	paired	1	three_prime_LTR-five_prime_LTR	0.02431428	1.87032923076923	SIRE	1345	6586	RLC
Bd3	34463816	34464632	-	RLG_BdisC009_Bd3_34463816	RLG_BdisC009	single	0	five_prime_LTR	0.05078131	3.90625461538462	Retand	821	11895	RLG
Bd3	34473135	34474489	-	RLC_BdisC024_Bd3_34473135	RLC_BdisC024	single	1	solo_LTR	0.003645632	0.280433230769231	Angela	1355	5207	RLC
Bd3	34482654	34483369	-	RLC_BdisC010_Bd3_34482654	RLC_BdisC010	single	1	solo_LTR	0.02733799	2.10292230769231	Alesia	720	4454	RLC
Bd3	34581310	34582157	+	RLG_BdisC012_Bd3_34581310	RLG_BdisC266	single	1	solo_LTR	0.04256726	3.27440461538462	Retand	851	11533	RLG
Bd3	34699272	34700170	-	RLG_BdisC180_Bd3_34699272	RLG_BdisC180	single	0	solo_LTR	0.06419809	4.93831461538461	Retand	907	11436	RLG
Bd3	34765049	34765977	+	RLG_BdisC180_Bd3_34765049	RLG_BdisC180	single	1	solo_LTR	0.04619455	3.55342692307692	Retand	907	11436	RLG
Bd3	34780412	34781284	+	RLG_BdisC249_Bd3_34780412	RLG_BdisC249	single	0	solo_LTR	0.06375939	4.90456846153846	Retand	915	11325	RLG
Bd3	34835402	34836728	-	RLC_BdisC030_Bd3_34835402	RLC_BdisC030	single	1	solo_LTR	0.003102441	0.238649307692308	Angela	1328	5299	RLC
Bd3	34891685	34893015	+	RLC_BdisC026_Bd3_34891685	RLC_BdisC026	single	1	solo_LTR	0.02778145	2.13703461538462	SIRE	1345	6586	RLC
Bd3	35010926	35012638	+	RLC_BdisC022_Bd3_35010926	RLC_BdisC022	single	1	solo_LTR	0.005735201	0.441169307692308	Angela	1712	5252	RLC
Bd3	35014943	35015852	-	RLG_BdisC266_Bd3_35014943	RLG_BdisC266	single	0	five_prime_LTR	0.07358159	5.66012230769231	Retand	915	11367	RLG
Bd3	35183315	35184109	-	RLG_BdisC000_Bd3_35183315	RLG_BdisC000	single	0	five_prime_LTR	0.04138919	3.18378384615385	Retand	808	11884	RLG
Bd3	35201391	35202199	+	RLG_BdisC061_Bd3_35201391	RLG_BdisC000	single	0	solo_LTR	0.0438235	3.37103846153846	Retand	809	12072	RLG
Bd3	35316560	35317374	+	RLG_BdisC061_Bd3_35316560	RLG_BdisC000	single	0	five_prime_LTR	0.0246431	1.89562307692308	Retand	809	12072	RLG
Bd3	35321254	35322059	+	RLG_BdisC061_Bd3_35321254	RLG_BdisC000	single	1	solo_LTR	0.0246431	1.89562307692308	Retand	809	12072	RLG
